Unnamed: 0,fecha,estacion,lluvia,Nombre,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,tsuelo_5,tsuelo_50,tsuelo_100,Fenomenos/0,Fenomenos/1,Fenomenos/2,Fenomenos/3,Fenomenos/4,Fenomenos/5,Fenomenos/6,Fenomenos/7,Fenomenos/8,Fenomenos/9,Fenomenos/10,rad_solar,Longitud,Latitud,Altitud
3195,14/06/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,4.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.74017,15.98888,186.0
3196,14/06/2023,INS150401CV,0.0,CUBULCO,18.0,27.4,35.0,,,,,3.0,3.7,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.620582,15.109023,994.0
3197,14/06/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,18.5,26.7,34.2,,,83.0,9.8,2.0,11.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.252213,15.060903,1000.0
3198,14/06/2023,INS160101CV,0.0,COBAN,16.4,25.3,31.4,5.4,,67.0,10.9,4.0,7.3,45.0,652.4,,,23.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.405518,15.46992,1323.0
3199,14/06/2023,INS160701CV,0.2,PANZOS_PHC_ALTA_VERAPAZ,23.4,29.6,36.6,,,91.0,,4.0,7.0,180.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-89.64397,15.3974,33.0
3200,14/06/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,25.0,32.7,38.0,,,91.0,,3.0,1.3,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.81227,15.608429,380.0
3201,14/06/2023,INS170101CV,0.0,FLORES_AEROPUERTO,24.0,30.5,39.0,4.4,,73.0,,3.0,6.2,90.0,747.3,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.86686,16.916093,123.0
3202,14/06/2023,INS171201CV,0.0,POPTUN,23.5,30.6,35.2,,,62.0,,3.0,7.4,90.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.41043,16.32566,479.0
3203,14/06/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,27.0,31.7,36.0,4.4,,73.0,11.1,4.0,9.7,9.0,755.5,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-88.584395,15.730161,2.0
3204,14/06/2023,INS180201CV,0.0,LAS_VEGAS_PHC,24.0,32.0,37.0,,,76.0,,6.0,3.7,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-88.944686,15.585416,10.0
3205,14/06/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,3.0,7.7,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-88.823711,15.478211,123.0
3206,14/06/2023,INS180501AT,2.3,MARISCOS,,,,,,,,4.0,3.3,225.0,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-89.07781,15.42866,16.0
3207,14/06/2023,INS190201CV,0.2,LA_FRAGUA,23.6,31.8,38.5,6.4,,57.0,11.7,3.0,3.0,9.0,738.5,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.58437,14.96553,227.0
3208,14/06/2023,INS190301CV,5.0,PASABIEN,21.4,31.3,37.8,,4.5,63.0,,2.0,2.7,45.0,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-89.67925,15.030222,260.0
3209,14/06/2023,INS190901CV,3.8,LA_UNION,21.0,27.5,33.0,,,74.0,,6.0,4.7,45.0,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,-89.2911111,14.9633333,1000.0
3210,14/06/2023,INS200501CV,0.0,CAMOTAN,23.2,31.3,38.8,,,68.0,,4.0,7.0,45.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.374614,14.821751,450.0
3211,14/06/2023,INS200701CV,15.9,ESQUIPULAS,20.0,25.5,32.4,7.7,,82.0,4.4,5.0,0.0,0.0,681.0,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,-89.341459,14.559694,950.0
3212,14/06/2023,INS210101CV,0.0,POTRERO_CARRILLO,14.6,21.5,27.2,,,77.0,,4.0,5.7,360.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.933667,14.74996,1760.0
3213,14/06/2023,INS220501CV,42.5,ASUNCION_MITA,22.4,29.3,35.4,7.6,,75.0,,1.0,5.3,180.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.705892,14.335447,478.0
3214,14/06/2023,INS221401CV,0.0,MONTUFAR,23.6,30.7,34.4,6.0,,78.0,8.6,4.0,2.5,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.15446,13.80853,29.0
3215,14/06/2023,INS221701CV,1.6,QUEZADA,18.4,24.2,30.4,,,,,5.0,3.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-90.036177,14.232852,980.0
3216,14/07/2023,INS-140301,3.0,CHINIQUE,,,,,,,,6.0,1.3,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
3217,14/07/2023,INS010101CV,1.1,INSIVUMEH,18.2,22.0,26.0,1.8,,74.0,9.2,6.0,7.0,360.0,,,22.8,23.2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-90.532679,14.587267,1502.0
3218,14/07/2023,INS010102CV,0.9,LA_AURORA,17.6,22.1,26.2,,,70.0,,8.0,28.4,45.0,639.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.52773,14.58619,1491.0
3219,14/07/2023,INS010301AT,2.1,SAN_JOSE_PINULA,,,,,,,,3.0,22.7,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.39191,14.52392,1744.0
3220,14/07/2023,INS010701AT,13.6,SAN_PEDRO_AYAMPUC,,,,,,,,5.0,3.3,45.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,-90.4500096,14.7834166,1269.0
3221,14/07/2023,INS010801AT,2.3,LO_DE_COY,,,,,,,,7.0,15.3,180.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.59922,14.62109,1686.0
3222,14/07/2023,INS011401AT,0.0,AMATITLAN,,,,1.8,,,,5.0,14.3,180.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.63039,14.46785,1205.0
3223,14/07/2023,INS020301CV,17.9,LOS_ALBORES,15.5,21.5,25.5,,,,,6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.949167,15.0525,1391.0
3224,14/07/2023,INS020302CV,1.2,SAN_AGUSTIN_ACASAGUASTLAN,21.0,29.8,37.3,,,,,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.9738746,14.9502817,371.0
3225,14/07/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,7.0,11.3,180.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.7383,14.53974,1539.0
3226,14/07/2023,INS030801CV,3.4,SUIZA_CONTENTA,9.5,17.3,21.6,,,75.0,,6.0,1.7,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.659128,14.618572,2105.0
3227,14/07/2023,INS040101CV,11.9,ALAMEDA_ICTA,15.2,21.7,26.4,6.7,,84.0,9.3,4.0,2.0,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.803967,14.637936,1750.0
3228,14/07/2023,INS040301CV,3.6,SAN_MARTIN_JILOTEPEQUE,13.0,21.5,25.8,,2.5,,,7.0,3.7,270.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.792558,14.777474,1800.0
3229,14/07/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,4.0,14.0,90.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.01144,14.50575,1137.0
3230,14/07/2023,INS041001CV,1.6,SANTA_CRUZ_BALANYA,12.5,18.7,23.6,,,94.0,,4.0,6.7,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.918504,14.683227,2080.0
3231,14/07/2023,INS050101AT,0.0,CONCEPCION,,,,,,,,7.0,7.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.78758,14.32352,421.0
3232,14/07/2023,INS050101CV,7.5,SABANA_GRANDE,20.8,28.9,34.0,4.1,,71.0,,6.0,9.7,315.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.830533,14.373773,730.0
3233,14/07/2023,INS060101CV,0.0,LOS_ESCLAVOS,21.0,26.4,33.8,,,83.0,,8.0,8.0,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.2783,14.2528,737.0
3234,14/07/2023,INS070101CV,27.3,EL_TABLON,10.0,17.3,22.0,5.5,,76.0,8.8,6.0,8.0,360.0,,,19.1,19.1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,-91.1819444,14.7902778,2397.0
3235,14/07/2023,INS071301CV,3.0,EL_CAPITAN,16.0,22.0,27.2,,,70.0,,6.0,10.0,9.0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,-91.140524,14.644497,1562.0
3236,14/07/2023,INS071901CV,5.0,SANTIAGO_ATITLAN,18.8,23.5,28.2,5.0,,71.0,,5.0,23.3,45.0,,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,-91.232526,14.630858,1569.0
3237,14/07/2023,INS080101AT,8.0,TOTONICAPAN,,,,5.3,,,,4.0,7.3,45.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,-91.36441,14.91082,2478.0
3238,14/07/2023,INS090101CV,9.2,LOS_ALTOS,11.2,17.5,21.6,4.5,,64.0,5.0,8.0,14.8,360.0,579.9,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.50807279,14.8599015,2389.0
3239,14/07/2023,INS090301CV,7.6,LABOR_OVALLE,11.4,17.9,22.4,2.9,,65.0,6.5,5.0,9.2,45.0,579.3,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,-91.514438,14.871334,2380.0
3240,14/07/2023,INS090401AT,0.0,PACHUTE,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.57365,14.98341,2682.0
3241,14/07/2023,INS100101CV,6.7,MAZATENANGO,22.0,28.3,34.6,,,82.0,,8.0,11.3,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.5027778,14.5283333,352.0
3242,14/07/2023,INS110101CV,0.3,RETALHULEU_AEROPUERTO,22.8,29.7,35.0,,,68.0,,6.0,3.3,270.0,746.5,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.69407,14.52486,205.0
3243,14/07/2023,INS110701CV,0.7,CHAMPERICO_FEGUA,25.0,30.5,35.6,,,81.0,4.1,5.0,4.7,270.0,753.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.91426,14.29397,5.0
3244,14/07/2023,INS120101CV,0.0,SAN_MARCOS_PHC,10.4,15.9,20.2,4.5,,66.0,1.4,8.0,1.3,0.0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.82333,14.96715,2420.0
3245,14/07/2023,INS121601CV,3.4,CATARINA,23.0,28.7,32.6,,,84.0,,5.0,2.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-92.074858,14.856361,233.0
3246,14/07/2023,INS121701CV,3.5,TECUN_UMAN,22.8,29.6,35.0,4.4,,68.0,4.0,5.0,7.4,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-92.128059,14.70195,29.0
3247,14/07/2023,INS122101AT,16.3,LA_REFORMA,,,,,,,,7.0,7.3,9.0,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-91.8167,14.8,1133.0
3248,14/07/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,7.0,8.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.9395,15.16483,3336.0
3249,14/07/2023,INS130101CV,1.2,HUEHUETENANGO,14.2,21.1,26.4,6.3,,69.0,10.0,7.0,14.8,135.0,613.3,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2,-91.502403,15.31828,1870.0
3250,14/07/2023,INS130601CV,19.0,SAN_PEDRO_NECTA,12.8,21.2,29.0,,1.8,83.0,,6.0,9.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.76244,15.49459,1641.0
3251,14/07/2023,INS131501CV,0.0,TODOS_SANTOS,7.0,16.9,21.5,,1.5,,,3.0,9.0,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.6003111,15.5080222,2480.0
3252,14/07/2023,INS141301CV,4.7,NEBAJ,13.4,18.8,25.6,,,82.0,,8.0,3.0,360.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.142084,15.399247,1906.0
3253,14/07/2023,INS141601CV,0.0,SACAPULAS,17.0,25.1,31.5,,,74.0,,6.0,2.0,45.0,774.7,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.091976,15.290621,1180.0
3254,14/07/2023,INS141901CV,1.1,CHIXOY_PCH,19.8,26.5,33.8,,3.0,80.0,,7.0,7.7,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.661261,15.357893,680.0
3255,14/07/2023,INS142201AT,15.6,PLAYA_GRANDE_IXCAN,,,,,,,,7.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.74017,15.98888,186.0
3256,14/07/2023,INS150401CV,0.0,CUBULCO,19.0,26.5,32.2,,,,,6.0,3.7,360.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.620582,15.109023,994.0
3257,14/07/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,18.0,23.7,30.1,,,88.0,7.4,6.0,7.7,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.252213,15.060903,1000.0
3258,14/07/2023,INS160101CV,11.0,COBAN,14.4,20.8,28.0,5.6,,83.0,9.2,7.0,5.0,0.0,653.9,,,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,-90.405518,15.46992,1323.0
3259,14/07/2023,INS160701CV,35.6,PANZOS_PHC_ALTA_VERAPAZ,22.8,28.9,35.6,,,92.0,,6.0,11.3,180.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-89.64397,15.3974,33.0
3260,14/07/2023,INS161201CV,4.3,SANTA_MARIA_CAHABON,22.6,28.9,35.2,,,90.0,,6.0,2.0,9.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.81227,15.608429,380.0
3261,14/07/2023,INS170101CV,0.0,FLORES_AEROPUERTO,23.0,28.6,35.4,5.2,,76.0,,4.0,6.8,225.0,749.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.86686,16.916093,123.0
3262,14/07/2023,INS171201CV,0.0,POPTUN,22.0,27.4,30.8,,,78.0,,7.0,7.4,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.41043,16.32566,479.0
3263,14/07/2023,INS180101CV,50.0,PUERTO_BARRIOS_PHC,23.0,28.7,31.6,,,82.0,7.5,7.0,8.7,360.0,757.7,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-88.584395,15.730161,2.0
3264,14/07/2023,INS180201CV,24.0,LAS_VEGAS_PHC,22.0,29.3,34.0,,,81.0,,7.0,5.3,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-88.944686,15.585416,10.0
3265,14/07/2023,INS180401AT,13.5,MORALES_MET,,,,,,,,7.0,4.7,9.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-88.823711,15.478211,123.0
3266,14/07/2023,INS180501AT,24.2,MARISCOS,,,,,,,,6.0,4.3,180.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.07781,15.42866,16.0
3267,14/07/2023,INS190201CV,1.1,LA_FRAGUA,22.5,29.0,33.5,5.0,,66.0,9.0,6.0,10.0,45.0,740.4,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,-89.58437,14.96553,227.0
3268,14/07/2023,INS190301CV,0.0,PASABIEN,19.8,29.5,34.0,,3.0,77.0,,4.0,3.3,45.0,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.67925,15.030222,260.0
3269,14/07/2023,INS190901CV,31.0,LA_UNION,20.0,23.6,27.0,,,83.0,,7.0,4.7,360.0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.2911111,14.9633333,1000.0
3270,14/07/2023,INS200501CV,1.8,CAMOTAN,22.8,27.9,32.6,,,77.0,,6.0,11.0,45.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.374614,14.821751,450.0
3271,14/07/2023,INS200701CV,0.2,ESQUIPULAS,20.6,25.6,29.6,4.4,,71.0,8.9,5.0,7.2,45.0,681.8,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,-89.341459,14.559694,950.0
3272,14/07/2023,INS210101CV,0.7,POTRERO_CARRILLO,15.0,19.6,25.2,,,79.0,,6.0,18.3,45.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.933667,14.74996,1760.0
3273,14/07/2023,INS220501CV,0.0,ASUNCION_MITA,24.4,29.5,34.6,6.0,,65.0,,2.0,17.0,360.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.705892,14.335447,478.0
3274,14/07/2023,INS221401CV,44.9,MONTUFAR,21.2,30.5,34.4,7.2,,80.0,8.4,4.0,4.9,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.15446,13.80853,29.0
3275,14/07/2023,INS221701CV,0.0,QUEZADA,20.2,26.5,31.2,,,,,5.0,5.3,225.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.036177,14.232852,980.0
3276,14/08/2023,INS-140301,9.1,CHINIQUE,,,,,,,,6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
3277,14/08/2023,INS010101CV,46.9,INSIVUMEH,18.0,22.3,27.0,4.2,4.4,68.0,8.5,6.0,5.7,315.0,,,23.4,22.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,-90.532679,14.587267,1502.0
3278,14/08/2023,INS010102CV,45.6,LA_AURORA,18.2,22.4,22.6,,,66.0,,8.0,19.4,117.5,638.8,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.52773,14.58619,1491.0
3279,14/08/2023,INS010301AT,24.6,SAN_JOSE_PINULA,,,,,,,,5.0,11.0,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.39191,14.52392,1744.0
3280,14/08/2023,INS010701AT,0.2,SAN_PEDRO_AYAMPUC,,,,,,,,7.0,2.3,90.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,-90.4500096,14.7834166,1269.0
3281,14/08/2023,INS010801AT,22.4,LO_DE_COY,,,,,,,,7.0,9.0,225.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.59922,14.62109,1686.0
3282,14/08/2023,INS011401AT,27.5,AMATITLAN,,,,0.0,,,,8.0,17.7,360.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.63039,14.46785,1205.0
3283,14/08/2023,INS020301CV,8.2,LOS_ALBORES,16.0,20.3,25.0,,,,,7.0,0.7,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.949167,15.0525,1391.0
3284,14/08/2023,INS020302CV,2.3,SAN_AGUSTIN_ACASAGUASTLAN,20.3,29.2,37.0,,,,,4.0,6.7,360.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.9738746,14.9502817,371.0
3285,14/08/2023,INS030101AT,10.2,ANTIGUA_GUATEMALA,,,,,,,,8.0,9.0,45.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.7383,14.53974,1539.0
3286,14/08/2023,INS030801CV,20.5,SUIZA_CONTENTA,9.0,18.9,23.6,,,74.0,,7.0,2.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.659128,14.618572,2105.0
3287,14/08/2023,INS040101CV,7.0,ALAMEDA_ICTA,15.6,18.7,22.0,6.1,,87.0,4.2,7.0,3.7,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.803967,14.637936,1750.0
3288,14/08/2023,INS040301CV,6.2,SAN_MARTIN_JILOTEPEQUE,12.0,20.9,25.2,,2.1,,,8.0,2.3,270.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.792558,14.777474,1800.0
3289,14/08/2023,INS040801AT,6.4,SANTA_MARGARITA,,,,,,,,7.0,11.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-91.01144,14.50575,1137.0
3290,14/08/2023,INS041001CV,7.5,SANTA_CRUZ_BALANYA,12.0,18.5,23.2,,,94.0,,6.0,4.3,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.918504,14.683227,2080.0
3291,14/08/2023,INS050101AT,27.0,CONCEPCION,,,,,,,,8.0,2.3,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.78758,14.32352,421.0
3292,14/08/2023,INS050101CV,10.9,SABANA_GRANDE,18.8,25.3,31.0,2.0,,89.0,,8.0,4.3,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.830533,14.373773,730.0
3293,14/08/2023,INS060101CV,5.0,LOS_ESCLAVOS,20.0,25.0,32.0,,,84.0,,5.0,14.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-90.2783,14.2528,737.0
3294,14/08/2023,INS070101CV,6.2,EL_TABLON,11.6,17.0,23.0,2.3,,77.0,8.3,6.0,3.7,360.0,,,19.6,19.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,-91.1819444,14.7902778,2397.0
3295,14/08/2023,INS071301CV,3.6,EL_CAPITAN,16.4,21.3,26.8,,,77.0,,6.0,9.0,360.0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,-91.140524,14.644497,1562.0
3296,14/08/2023,INS071901CV,1.5,SANTIAGO_ATITLAN,17.8,22.7,28.8,2.5,,76.0,,4.0,20.3,360.0,,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,-91.232526,14.630858,1569.0
3297,14/08/2023,INS080101AT,2.0,TOTONICAPAN,,,,3.2,,,,5.0,13.3,90.0,,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,-91.36441,14.91082,2478.0
3298,14/08/2023,INS090101CV,6.9,LOS_ALTOS,11.0,17.9,22.2,2.4,,65.0,9.9,7.0,12.3,360.0,579.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.50807279,14.8599015,2389.0
3299,14/08/2023,INS090301CV,7.7,LABOR_OVALLE,11.4,18.1,25.0,3.2,,69.0,9.5,7.0,11.1,45.0,579.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.514438,14.871334,2380.0
3300,14/08/2023,INS100101CV,3.8,MAZATENANGO,22.5,27.5,34.2,,,80.0,,8.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.5027778,14.5283333,352.0
3301,14/08/2023,INS110101CV,0.2,RETALHULEU_AEROPUERTO,23.6,27.0,34.2,,,77.0,,7.0,4.7,9.0,740.2,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.69407,14.52486,205.0
3302,14/08/2023,INS110701CV,10.5,CHAMPERICO_FEGUA,25.4,28.7,35.4,,,84.0,7.2,5.0,6.0,9.0,754.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.91426,14.29397,5.0
